File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
02bb35be-2058-4d7a-9c65-7a4b284434c3	TCGA-BRCA.d2046f6d-cec0-4e39-a437-8be0a260cfa4.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-BH-A0C1, TCGA-BH-A0C1	TCGA-BH-A0C1-01B, TCGA-BH-A0C1-10A	Primary Tumor, Blood Derived Normal
3506f3ba-62f6-43fb-b78a-0ff6ef3d713c	TCGA-BRCA.5152cac8-5c7e-419c-a4da-46a1607db2e8.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AO-A1KO, TCGA-AO-A1KO	TCGA-AO-A1KO-10A, TCGA-AO-A1KO-01A	Blood Derived Normal, Primary Tumor
ee58b986-4f58-4ecc-b42e-0b134c66194d	TCGA-BRCA.ce822227-cbde-4263-9264-71ef718916ea.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AN-A0FN, TCGA-AN-A0FN	TCGA-AN-A0FN-01A, TCGA-AN-A0FN-10A	Primary Tumor, Blood Derived Normal
2052a5f0-a9cc-4676-a193-f2fd724fe824	TCGA-BRCA.daf25698-598f-4efb-b1b5-6083d673b63f.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AC-A2QI, TCGA-AC-A2QI	TCGA-AC-A2QI-01A, TCGA-AC-A2QI-10A	Primary Tumor, Blood Derived Normal
e485e192-ded2-4274-b773-1f817cd6df90	TCGA-BRCA.cdcbf3a0-b1eb-4a63-b669-f7a6438c6902.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-BH-A18H, TCGA-BH-A18H	TCGA-BH-A18H-01A, TCGA-BH-A18H-10A	Primary Tumor, Blood Derived Normal
b528d7b9-f6ea-4a7d-9967-d2bf22ad418a	TCGA-BRCA.8d301711-4802-4905-ac86-8b13a545e414.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A2-A0SU, TCGA-A2-A0SU	TCGA-A2-A0SU-10A, TCGA-A2-A0SU-01A	Blood Derived Normal, Primary Tumor
9645f54e-cec9-471f-8ce7-2e4412dce11b	TCGA-BRCA.5e5b667c-4179-45ba-882c-21d35684ae1a.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-OL-A5D6, TCGA-OL-A5D6	TCGA-OL-A5D6-10A, TCGA-OL-A5D6-01A	Blood Derived Normal, Primary Tumor
9185bcb0-84a2-47ad-b67a-42d1977ef6d2	TCGA-BRCA.cec10976-a9f7-47cf-b7b4-a9e04ef7d6c9.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E9-A1RF, TCGA-E9-A1RF	TCGA-E9-A1RF-10A, TCGA-E9-A1RF-01A	Blood Derived Normal, Primary Tumor
c78285a0-435e-405f-b7fb-c2725f4883f2	TCGA-BRCA.65112812-773c-4bcc-b32d-fcef869d0e4f.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E9-A54X, TCGA-E9-A54X	TCGA-E9-A54X-01A, TCGA-E9-A54X-10A	Primary Tumor, Blood Derived Normal
bb40a752-1bd6-4500-b0eb-1081708633d5	TCGA-BRCA.6275c0ff-efae-4d00-b3ae-123cbb90b4e2.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-C8-A1HJ, TCGA-C8-A1HJ	TCGA-C8-A1HJ-10A, TCGA-C8-A1HJ-01A	Blood Derived Normal, Primary Tumor
caa82b61-28aa-44d5-a3e9-ef3397051bb1	TCGA-BRCA.5b7b0e6b-b247-4478-8dd3-a9b749e32efe.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-C8-A1HL, TCGA-C8-A1HL	TCGA-C8-A1HL-10A, TCGA-C8-A1HL-01A	Blood Derived Normal, Primary Tumor
0b95625f-86b1-41db-91d4-18b4ebbf72b4	TCGA-BRCA.98d18655-65da-47d9-982e-de5ab600a3a0.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AN-A0XT, TCGA-AN-A0XT	TCGA-AN-A0XT-01A, TCGA-AN-A0XT-10A	Primary Tumor, Blood Derived Normal
f2843b1d-1ed8-47b1-b55e-323bf168dcf7	TCGA-BRCA.5e1d2320-02a9-4d5b-89b6-d5a95eb774b8.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-LL-A73Z, TCGA-LL-A73Z	TCGA-LL-A73Z-10B, TCGA-LL-A73Z-01A	Blood Derived Normal, Primary Tumor
42f0ddec-40ea-4411-ae03-6e9d30029187	TCGA-BRCA.d2f50599-788e-4f91-9b11-ec882d5b7736.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-D8-A1JM, TCGA-D8-A1JM	TCGA-D8-A1JM-10A, TCGA-D8-A1JM-01A	Blood Derived Normal, Primary Tumor
0121eb6b-861d-4f77-ad61-5cfacb3ad286	TCGA-BRCA.150ed41d-ca97-413a-ae3e-4cc3ba52d6f1.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AN-A0XU, TCGA-AN-A0XU	TCGA-AN-A0XU-10A, TCGA-AN-A0XU-01A	Blood Derived Normal, Primary Tumor
d3a6b9c9-d1d8-4560-bd1c-814f19788c39	TCGA-BRCA.20605d45-0b1d-4c98-a2fe-8ad7e9f81b22.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-B6-A0I8, TCGA-B6-A0I8	TCGA-B6-A0I8-10A, TCGA-B6-A0I8-01A	Blood Derived Normal, Primary Tumor
3a2d9f7a-4a56-434f-b4b2-30cbed1cb272	TCGA-BRCA.49a7d88b-449d-4070-82b3-d81ee76c7757.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-GM-A2DB, TCGA-GM-A2DB	TCGA-GM-A2DB-01A, TCGA-GM-A2DB-10C	Primary Tumor, Blood Derived Normal
3fc85921-05d1-4259-89fe-b76b081e6ee7	TCGA-BRCA.1f2b4987-b022-40f8-a9cf-4dbfd5d377f9.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AO-A03U, TCGA-AO-A03U	TCGA-AO-A03U-10A, TCGA-AO-A03U-01B	Blood Derived Normal, Primary Tumor
d14a841f-f091-4c5b-bb4e-4b106c910fb9	TCGA-BRCA.e4aa08a3-8089-4ed2-a6f3-8778934936d9.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A2-A0T3, TCGA-A2-A0T3	TCGA-A2-A0T3-01A, TCGA-A2-A0T3-10A	Primary Tumor, Blood Derived Normal
722e7d9f-4859-4391-ad9a-1958adc3ad86	TCGA-BRCA.c5bb2a65-d71d-4a5b-bc29-afc97e38b8c1.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AR-A5QN, TCGA-AR-A5QN	TCGA-AR-A5QN-01A, TCGA-AR-A5QN-10A	Primary Tumor, Blood Derived Normal
6c3d2ea1-4c74-4876-be27-34cfa1b07553	TCGA-BRCA.67091f0b-d37a-45b7-9b30-9254fdf898a5.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AC-A62Y, TCGA-AC-A62Y	TCGA-AC-A62Y-01A, TCGA-AC-A62Y-10A	Primary Tumor, Blood Derived Normal
32d21731-f511-472f-afab-51bc45325605	TCGA-BRCA.c6bd807e-dcb7-4f05-bba1-5caf20e43415.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A2-A0T6, TCGA-A2-A0T6	TCGA-A2-A0T6-10A, TCGA-A2-A0T6-01A	Blood Derived Normal, Primary Tumor
199c9a54-e844-477c-8ab4-d9556f070acf	TCGA-BRCA.bca3ec5f-f504-4f47-9359-6576d0ca164a.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A2-A0D1, TCGA-A2-A0D1	TCGA-A2-A0D1-01A, TCGA-A2-A0D1-10A	Primary Tumor, Blood Derived Normal
48754646-5a25-4d75-8036-1f0f181ec7f0	TCGA-BRCA.de3f72da-05ed-4aeb-a82e-ca2263907159.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-GM-A3XN, TCGA-GM-A3XN	TCGA-GM-A3XN-01A, TCGA-GM-A3XN-10A	Primary Tumor, Blood Derived Normal
44fd50e2-67e6-4fda-92e5-0e23b6462fb4	TCGA-BRCA.f9bccbe0-28c1-4d60-b656-432527eaf911.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-B6-A0WZ, TCGA-B6-A0WZ	TCGA-B6-A0WZ-01A, TCGA-B6-A0WZ-10A	Primary Tumor, Blood Derived Normal
85a2cfdc-7f3f-4d01-b223-c25c2daa0fcb	TCGA-BRCA.d5447c87-4ee0-4566-a933-997ad63e6009.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-C8-A1HF, TCGA-C8-A1HF	TCGA-C8-A1HF-10A, TCGA-C8-A1HF-01A	Blood Derived Normal, Primary Tumor
229219e2-9b56-4882-8741-cee697c4b714	TCGA-BRCA.2113ca5c-95af-4433-a3d9-e589b4a04a57.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-S3-AA12, TCGA-S3-AA12	TCGA-S3-AA12-10A, TCGA-S3-AA12-01A	Blood Derived Normal, Primary Tumor
4104f86c-a42f-4a9b-a183-d4741b0355c6	TCGA-BRCA.e3703f32-e1f2-4f3a-9861-6e25fdbd8144.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E2-A1IE, TCGA-E2-A1IE	TCGA-E2-A1IE-01A, TCGA-E2-A1IE-10A	Primary Tumor, Blood Derived Normal
9eabede9-7e6c-4b92-a0ed-1e85b2e734da	TCGA-BRCA.add405f0-8223-4e7d-b1aa-7cdf9432a16f.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A2-A3KC, TCGA-A2-A3KC	TCGA-A2-A3KC-10A, TCGA-A2-A3KC-01A	Blood Derived Normal, Primary Tumor
5b0d0bc5-f6b9-4db3-b9b9-b47117359107	TCGA-BRCA.1c91adc5-4b1d-49e0-b2d3-eb6191a80f8f.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E2-A15E, TCGA-E2-A15E	TCGA-E2-A15E-10A, TCGA-E2-A15E-01A	Blood Derived Normal, Primary Tumor
7db1ddfa-b4f5-4673-8549-f9d64a4adfe8	TCGA-BRCA.f2ca4584-cab5-49ef-b6b2-f2311785e403.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-D8-A1XG, TCGA-D8-A1XG	TCGA-D8-A1XG-10A, TCGA-D8-A1XG-01A	Blood Derived Normal, Primary Tumor
d9ab6078-ff93-4870-8cab-3f623d37dd23	TCGA-BRCA.85ca025c-dd6b-413d-8994-e2d3e91d040f.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-EW-A1P3, TCGA-EW-A1P3	TCGA-EW-A1P3-10A, TCGA-EW-A1P3-01A	Blood Derived Normal, Primary Tumor
156234a7-b8f6-40ce-a253-609165f7c4ab	TCGA-BRCA.61104111-09d5-417b-9ca6-d53fb28bafec.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E2-A15J, TCGA-E2-A15J	TCGA-E2-A15J-01A, TCGA-E2-A15J-10A	Primary Tumor, Blood Derived Normal
9a873c79-4f9f-45cb-be9d-ae17422aef18	TCGA-BRCA.898c61fd-25f3-480d-864b-0902639e7ca8.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-BH-A1F0, TCGA-BH-A1F0	TCGA-BH-A1F0-11B, TCGA-BH-A1F0-01A	Solid Tissue Normal, Primary Tumor
fe7dd039-6500-4dc3-9a5a-4f9c8c980a3b	TCGA-BRCA.4f7e5b63-0735-4b62-82c8-0def83906d4c.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A8-A076, TCGA-A8-A076	TCGA-A8-A076-10A, TCGA-A8-A076-01A	Blood Derived Normal, Primary Tumor
58f8cb91-1aaf-4829-91e9-2336618cc859	TCGA-BRCA.67db47cd-e3f4-48f3-bf1e-e0c9e5b862b0.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-OL-A66O, TCGA-OL-A66O	TCGA-OL-A66O-01A, TCGA-OL-A66O-10A	Primary Tumor, Blood Derived Normal
b3f0dbe2-9e60-4cb0-a5f1-60d2f77ebe75	TCGA-BRCA.c9d3c5ea-400a-47dd-82e1-7b2d3d0f9fa6.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-B6-A0X0, TCGA-B6-A0X0	TCGA-B6-A0X0-01A, TCGA-B6-A0X0-10A	Primary Tumor, Blood Derived Normal
8e569fb4-f924-4d35-9610-70245eaf80b7	TCGA-BRCA.146bbf8b-4047-4e89-9463-abba54e8d992.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AR-A1AJ, TCGA-AR-A1AJ	TCGA-AR-A1AJ-01A, TCGA-AR-A1AJ-10A	Primary Tumor, Blood Derived Normal
354a021c-9484-4751-baca-19030398f14c	TCGA-BRCA.97c64d6a-7dce-4d0f-9cb3-b3e4eb4719c5.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-BH-A0EA, TCGA-BH-A0EA	TCGA-BH-A0EA-01A, TCGA-BH-A0EA-10A	Primary Tumor, Blood Derived Normal
66d3c61e-2c00-4bdb-8d1f-7ab1a20b7753	TCGA-BRCA.b93dd87f-11db-4cd2-8051-32251eace393.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AO-A1KT, TCGA-AO-A1KT	TCGA-AO-A1KT-01A, TCGA-AO-A1KT-10A	Primary Tumor, Blood Derived Normal
60a33afb-c8c6-44d4-bc67-6441e2409c36	TCGA-BRCA.09a7d8d3-0973-405b-96e0-01b579b331b4.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E9-A1RE, TCGA-E9-A1RE	TCGA-E9-A1RE-10A, TCGA-E9-A1RE-01A	Blood Derived Normal, Primary Tumor
6a2ccefe-1125-4d39-a9c1-6ca2726af663	TCGA-BRCA.c9020c2b-9c08-45c6-b13d-1bcb9f9d451f.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A1-A0SJ, TCGA-A1-A0SJ	TCGA-A1-A0SJ-01A, TCGA-A1-A0SJ-10A	Primary Tumor, Blood Derived Normal
e408b5c9-e311-4779-a721-b92f2ece5613	TCGA-BRCA.907cd6bb-05fd-4557-b21d-d8d8d16fb8a3.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-D8-A1JD, TCGA-D8-A1JD	TCGA-D8-A1JD-10A, TCGA-D8-A1JD-01A	Blood Derived Normal, Primary Tumor
9514e800-7b46-4711-8cbf-b6c6583fddd1	TCGA-BRCA.7eda3bc1-76cc-4eff-ad0a-7f855ec2d7f3.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A2-A3Y0, TCGA-A2-A3Y0	TCGA-A2-A3Y0-10A, TCGA-A2-A3Y0-01A	Blood Derived Normal, Primary Tumor
55cd05bc-65e2-493a-8424-3f51674c3bf3	TCGA-BRCA.091f70c0-586a-49e8-a0e5-0b60caa72c1b.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E9-A248, TCGA-E9-A248	TCGA-E9-A248-01A, TCGA-E9-A248-10A	Primary Tumor, Blood Derived Normal
5c51948b-bd5e-4a92-95e6-bb95c04b83dc	TCGA-BRCA.96972bfb-01a7-4731-aca8-43dc346feb10.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-D8-A27F, TCGA-D8-A27F	TCGA-D8-A27F-01A, TCGA-D8-A27F-10A	Primary Tumor, Blood Derived Normal
56d78865-19c6-4cba-90b0-8e3cba157e23	TCGA-BRCA.5ed8c239-3f5f-409e-9d46-8995ca7fa57d.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A2-A04N, TCGA-A2-A04N	TCGA-A2-A04N-01A, TCGA-A2-A04N-10A	Primary Tumor, Blood Derived Normal
24ead709-4eb1-4937-887f-fe2b9e0d2e4d	TCGA-BRCA.e8889068-b216-4662-816f-b8e712b61ec7.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A2-A0T1, TCGA-A2-A0T1	TCGA-A2-A0T1-10A, TCGA-A2-A0T1-01A	Blood Derived Normal, Primary Tumor
95f906c3-ab55-449e-aee5-bd5ac5208e7d	TCGA-BRCA.80737d22-494c-491b-82de-4e3ab2f693ef.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E9-A22H, TCGA-E9-A22H	TCGA-E9-A22H-10A, TCGA-E9-A22H-01A	Blood Derived Normal, Primary Tumor
4f8f0db6-d2d3-4d5f-b596-f2bac675b23b	TCGA-BRCA.c3288d38-aff7-4cf9-8b44-e3eb22e261ca.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-BH-A0B3, TCGA-BH-A0B3	TCGA-BH-A0B3-10A, TCGA-BH-A0B3-01A	Blood Derived Normal, Primary Tumor
75e2a862-bcc7-4c94-9ebb-eaf10ad7ad57	TCGA-BRCA.14c07825-f4cc-4d62-ad12-6a0bcc00e4b9.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A8-A09A, TCGA-A8-A09A	TCGA-A8-A09A-01A, TCGA-A8-A09A-10A	Primary Tumor, Blood Derived Normal
dbe38e4f-0f45-45f7-abdf-68b334203fca	TCGA-BRCA.2f506a7d-668f-4b51-87b5-74b260663de6.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-C8-A1HE, TCGA-C8-A1HE	TCGA-C8-A1HE-10A, TCGA-C8-A1HE-01A	Blood Derived Normal, Primary Tumor
b441f30f-0d63-43a9-9273-8993feb781b9	TCGA-BRCA.a01c0857-1760-45dc-b426-082a9b59fe90.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E9-A1NH, TCGA-E9-A1NH	TCGA-E9-A1NH-11A, TCGA-E9-A1NH-01A	Solid Tissue Normal, Primary Tumor
b8dc8d3a-b85c-4f40-ade0-cdd1f6485d87	TCGA-BRCA.daaa223b-f768-4c89-8426-1c4f00bf9d0c.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E9-A5FK, TCGA-E9-A5FK	TCGA-E9-A5FK-10A, TCGA-E9-A5FK-01A	Blood Derived Normal, Primary Tumor
9c01929d-f15b-4532-b434-93acb06a0507	TCGA-BRCA.e50f848e-a469-41c1-b44b-4dbc283fd0a6.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-EW-A1PB, TCGA-EW-A1PB	TCGA-EW-A1PB-10A, TCGA-EW-A1PB-01A	Blood Derived Normal, Primary Tumor
154129e4-a799-4528-8bdc-71d22ecbd8cf	TCGA-BRCA.27145418-15bb-49d6-bc77-80194079b46d.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E9-A2JT, TCGA-E9-A2JT	TCGA-E9-A2JT-10A, TCGA-E9-A2JT-01A	Blood Derived Normal, Primary Tumor
55261693-85be-47cb-80b5-26e32d63ece9	TCGA-BRCA.9ca918d1-dde6-4812-b6b8-05a6fb2332c3.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E2-A1AZ, TCGA-E2-A1AZ	TCGA-E2-A1AZ-01A, TCGA-E2-A1AZ-10A	Primary Tumor, Blood Derived Normal
69ec0e42-845c-426d-a266-41c714dca8e1	TCGA-BRCA.cdb4d8c0-f68c-4b40-a1b4-7b3b8324d9e1.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-C8-A26V, TCGA-C8-A26V	TCGA-C8-A26V-01A, TCGA-C8-A26V-10A	Primary Tumor, Blood Derived Normal
da68cce5-1b22-4371-bc81-da3729350fe6	TCGA-BRCA.9f5d61da-fe30-4975-a3d5-3ba4eab06683.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A2-A04T, TCGA-A2-A04T	TCGA-A2-A04T-01A, TCGA-A2-A04T-10A	Primary Tumor, Blood Derived Normal
bebf71cc-61bf-4382-8c97-66120b3e2454	TCGA-BRCA.edb71760-a163-45eb-9e5a-671cdebc2539.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-EW-A1PE, TCGA-EW-A1PE	TCGA-EW-A1PE-01A, TCGA-EW-A1PE-10A	Primary Tumor, Blood Derived Normal
77bb19f0-625b-4e5a-bb59-478f77bcac4a	TCGA-BRCA.a348fec6-0ca5-4cb8-9114-94be66a2e6a9.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A8-A07C, TCGA-A8-A07C	TCGA-A8-A07C-01A, TCGA-A8-A07C-10A	Primary Tumor, Blood Derived Normal
3e75971f-0930-492a-bce5-15d66abaef14	TCGA-BRCA.145a4a31-347b-418f-a5ad-4e77ca35e3ca.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A8-A090, TCGA-A8-A090	TCGA-A8-A090-10A, TCGA-A8-A090-01A	Blood Derived Normal, Primary Tumor
59d09616-0a16-4cdf-84f6-095b80f943ee	TCGA-BRCA.c73d082f-32bf-4c0f-ac42-1419b5d367be.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-BH-A0RX, TCGA-BH-A0RX	TCGA-BH-A0RX-10A, TCGA-BH-A0RX-01A	Blood Derived Normal, Primary Tumor
ba577449-52f8-4b0c-af76-dba46c31dcb3	TCGA-BRCA.6631aa60-6bc2-4604-98ab-0c7d5187fc7f.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-EW-A6SA, TCGA-EW-A6SA	TCGA-EW-A6SA-01A, TCGA-EW-A6SA-10A	Primary Tumor, Blood Derived Normal
c6d76bc4-ba89-4422-b0e1-574b6352a8f3	TCGA-BRCA.04174e2d-2241-4ac5-a0b1-653b8fd41db9.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A8-A08X, TCGA-A8-A08X	TCGA-A8-A08X-01A, TCGA-A8-A08X-10A	Primary Tumor, Blood Derived Normal
206ed23b-2fdc-4a89-8904-cb1c5b9a4fb0	TCGA-BRCA.e79dcb48-5228-42e7-8b67-1e51a68796e6.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AR-A1AX, TCGA-AR-A1AX	TCGA-AR-A1AX-10A, TCGA-AR-A1AX-01A	Blood Derived Normal, Primary Tumor
d97f1ba4-0c8a-454f-95f3-26dd918cbd1a	TCGA-BRCA.77d07305-dbcf-4795-9f23-e69fc65b04b1.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E2-A14W, TCGA-E2-A14W	TCGA-E2-A14W-01A, TCGA-E2-A14W-10A	Primary Tumor, Blood Derived Normal
de16a6af-afcb-4c75-95d7-9b3a1f95bb14	TCGA-BRCA.34e39e63-405b-4eae-a326-163ea06baa81.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A2-A0CM, TCGA-A2-A0CM	TCGA-A2-A0CM-01A, TCGA-A2-A0CM-10A	Primary Tumor, Blood Derived Normal
1999a8d1-73ff-4da5-b785-0701a38382a9	TCGA-BRCA.889e93b1-b471-4cd4-ad09-398ddc375719.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-S3-A6ZH, TCGA-S3-A6ZH	TCGA-S3-A6ZH-01A, TCGA-S3-A6ZH-10B	Primary Tumor, Blood Derived Normal
4694795d-1967-41bc-b00b-b1bed442611a	TCGA-BRCA.907f10f6-a879-43a8-9136-e943b896144d.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-BH-A0EB, TCGA-BH-A0EB	TCGA-BH-A0EB-10A, TCGA-BH-A0EB-01A	Blood Derived Normal, Primary Tumor
128fece3-4dad-45b4-99e0-5738fd12ac27	TCGA-BRCA.1a425572-ceb5-4f65-89c4-8fb8bc4c648e.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AC-A3OD, TCGA-AC-A3OD	TCGA-AC-A3OD-10A, TCGA-AC-A3OD-01A	Blood Derived Normal, Primary Tumor
7b20eddb-da2c-4e9b-b44f-0b431de1384e	TCGA-BRCA.20428d6b-edda-4596-af5d-2ae057ba9bbd.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E9-A1ND, TCGA-E9-A1ND	TCGA-E9-A1ND-01A, TCGA-E9-A1ND-10A	Primary Tumor, Blood Derived Normal
